timestamp,yes_price,no_price,best_bid,best_ask,spread,volume_24h
2024-01-01T00:00:00,0.579,0.421,0.572,0.5859,0.0139,10364.51
2024-01-01T00:01:00,0.5758,0.4242,0.5651,0.5865,0.0214,9229.97
2024-01-01T00:02:00,0.5794,0.4206,0.5695,0.5894,0.0198,6302.75
2024-01-01T00:03:00,0.5852,0.4148,0.5817,0.5887,0.007,7459.56
2024-01-01T00:04:00,0.5806,0.4194,0.5747,0.5865,0.0117,7349.29
2024-01-01T00:05:00,0.5807,0.4193,0.5725,0.5888,0.0163,7928.42
2024-01-01T00:06:00,0.5829,0.4171,0.5749,0.591,0.0161,4989.43
2024-01-01T00:07:00,0.58,0.42,0.57,0.5901,0.0201,10295.02
2024-01-01T00:08:00,0.5806,0.4194,0.5768,0.5845,0.0077,5778.22
2024-01-01T00:09:00,0.5763,0.4237,0.5684,0.5841,0.0157,10620.68
2024-01-01T00:10:00,0.5763,0.4237,0.5705,0.5821,0.0116,9803.35
2024-01-01T00:11:00,0.5754,0.4246,0.5657,0.5852,0.0195,6758.02
2024-01-01T00:12:00,0.5765,0.4235,0.5698,0.5831,0.0134,8558.0
2024-01-01T00:13:00,0.5774,0.4226,0.5715,0.5833,0.0119,6333.36
2024-01-01T00:14:00,0.5805,0.4195,0.577,0.584,0.0069,6160.92
2024-01-01T00:15:00,0.5791,0.4209,0.5725,0.5856,0.0131,7890.88
2024-01-01T00:16:00,0.5784,0.4216,0.5684,0.5883,0.0199,9051.48
2024-01-01T00:17:00,0.5791,0.4209,0.5678,0.5904,0.0226,9390.44
2024-01-01T00:18:00,0.5839,0.4161,0.5768,0.591,0.0142,6806.58
2024-01-01T00:19:00,0.5797,0.4203,0.5709,0.5886,0.0177,6773.5
2024-01-01T00:20:00,0.5778,0.4222,0.5711,0.5846,0.0135,7038.74
2024-01-01T00:21:00,0.5788,0.4212,0.5676,0.59,0.0224,6376.97
2024-01-01T00:22:00,0.5783,0.4217,0.5725,0.5841,0.0117,6803.78
2024-01-01T00:23:00,0.5777,0.4223,0.5748,0.5806,0.0057,10527.59
2024-01-01T00:24:00,0.5779,0.4221,0.5679,0.5879,0.02,6588.31
2024-01-01T00:25:00,0.5782,0.4218,0.5686,0.5878,0.0192,5115.63
2024-01-01T00:26:00,0.5783,0.4217,0.5705,0.5861,0.0155,10707.8
2024-01-01T00:27:00,0.5817,0.4183,0.5744,0.589,0.0145,5275.12
2024-01-01T00:28:00,0.581,0.419,0.5704,0.5917,0.0213,7045.34
2024-01-01T00:29:00,0.5835,0.4165,0.5745,0.5925,0.018,8858.95
2024-01-01T00:30:00,0.5877,0.4123,0.5763,0.5992,0.0229,5286.01
2024-01-01T00:31:00,0.5828,0.4172,0.5745,0.5911,0.0166,4985.99
2024-01-01T00:32:00,0.5798,0.4202,0.5735,0.5861,0.0126,10110.5
2024-01-01T00:33:00,0.5822,0.4178,0.5737,0.5907,0.017,5452.95
2024-01-01T00:34:00,0.5792,0.4208,0.5749,0.5835,0.0086,5694.7
2024-01-01T00:35:00,0.5804,0.4196,0.5725,0.5884,0.0159,10235.49
2024-01-01T00:36:00,0.5853,0.4147,0.5763,0.5942,0.0179,8162.61
2024-01-01T00:37:00,0.5804,0.4196,0.5755,0.5854,0.0099,7417.92
2024-01-01T00:38:00,0.5805,0.4195,0.5734,0.5876,0.0142,6297.98
2024-01-01T00:39:00,0.5769,0.4231,0.5679,0.5858,0.0179,10020.74
